mfcc_systole_3,std_s2_skew,mean_s2_power,mfcc_diastole_11,std_systole_skew,mean_diastole_power,mfcc_s1_1,mfcc_s2_12,mfcc_systole_9,mean_ratio_s1_systole,mfcc_diastole_8,mfcc_diastole_3,std_s1_power,mfcc_diastole_12,mfcc_diastole_1,mfcc_s2_1,mfcc_s1_3,std_s2_power,mfcc_systole_4,std_s1_skew,mean_s1_time,mfcc_diastole_9,std_s1_kurtosis,mean_systole_power,mean_s1_power,mean_ratio_s2_diastole,mfcc_diastole_4,std_systole_power,mfcc_systole_8,mean_s2_time,mfcc_systole_10,mfcc_diastole_2,std_diastole_skew,mfcc_s2_3,std_systole_kurtosis,mean_diastole_kurtosis,mfcc_s1_10,mfcc_systole_12,std_diastole_kurtosis,mfcc_systole_1,mean_diastole_time,std_s2_kurtosis,std_diastole_power,mean_systole_time,feature_label
0.5480349344978166,0.2515156225711177,0.25987894015532204,0.548936170212766,0.3548439620081411,0.059211490546680345,0.6,0.7362204724409449,0.3439153439153439,0.17111904761904762,0.8252427184466019,0.4625322997416021,0.4597217136580007,0.819047619047619,0.7709090909090909,0.5555555555555556,0.523696682464455,0.41725293132328306,0.43291139240506327,0.15144186895418868,0.8518516666666667,0.5454545454545454,0.11561643503359288,0.030661248614702628,0.1916631310988545,0.24676437816062397,0.5381263616557734,0.00489375402446877,0.29620253164556964,0.791666875,0.5811320754716981,0.5681818181818182,0.6573130093371606,0.5057471264367817,0.3173128051110357,0.6940998921637161,0.4912891986062718,0.8525345622119815,0.3410508314640756,0.9764309764309764,0.23157894736842105,0.11090983079326323,0.08479338842975206,0.24806197674418606,0.0
0.462882096069869,0.13104305922586665,0.02466879853814527,0.6808510638297872,0.4565807327001357,0.03781327861644438,0.6363636363636364,0.6299212598425197,0.5634920634920635,0.20833333333333331,0.511326860841424,0.5839793281653747,0.0065909923105089705,0.5619047619047619,0.6290909090909091,0.7606837606837606,0.6137440758293838,0.005192629815745394,0.549367088607595,0.049598466873517065,0.7777777777777778,0.6033057851239669,0.01874893885371947,0.03140007388252679,0.024236317352566823,0.25533556184109024,0.5294117647058824,0.003992273019961365,0.40759493670886077,0.583333125,0.3849056603773585,0.6113636363636363,0.48972252466264143,0.5609195402298851,0.14454280438959088,0.384898314177491,0.3832752613240418,0.4976958525345622,0.16772434715537357,0.5892255892255892,0.16491226315789473,0.037123091665682145,0.013057851239669424,0.18604651162790697,0.0
0.37554585152838427,0.14834965542256076,0.023298309730470534,0.5957446808510638,0.2114246947082768,0.03385607504030485,0.8311688311688312,0.5866141732283464,0.4708994708994709,0.14285714285714285,0.5598705501618123,0.5607235142118863,0.004393994873672647,0.6,0.68,0.8176638176638177,0.523696682464455,0.005025125628140704,0.3949367088607595,0.10184340208067165,0.6666666666666666,0.418732782369146,0.04407092095369765,0.033247137052087185,0.015061518879932118,0.2669923716465244,0.477124183006536,0.01493882807469414,0.44050632911392407,0.791666875,0.6226415094339622,0.5772727272727273,0.04135735260153749,0.5609195402298851,0.1815529233211044,0.025189797278624033,0.4529616724738676,0.543778801843318,0.006164927304259331,0.8181818181818182,0.2140351052631579,0.05279013901468909,0.015041322314049588,0.23255813953488372,0.0
0.40829694323144106,0.26788952795481635,0.01581772498857926,0.6382978723404256,0.27739484396200814,0.016634911329327276,0.6909090909090909,0.5787401574803149,0.4417989417989418,0.16157142857142856,0.4692556634304207,0.5813953488372093,0.015928231417063347,0.5523809523809524,0.6363636363636364,0.6951566951566952,0.5545023696682464,0.01541038525963149,0.6962025316455697,0.24561963862018615,0.7037038888888889,0.509641873278237,0.05456110989837251,0.009235315847801996,0.00869749681798897,0.3174766435244707,0.6209150326797386,0.010173857050869286,0.35443037974683544,0.833333125,0.5094339622641509,0.2818181818181818,0.12225741528918803,0.4827586206896552,0.1671347151228193,0.039705699066322035,0.6968641114982579,0.4838709677419355,0.030275533684480035,0.6161616161616161,0.18947368421052632,0.18011525486026334,0.02,0.21705430232558137,0.0
0.6266375545851528,0.2422405305974403,0.003825947921425308,0.5191489361702127,0.10048846675712347,0.0046900190532024036,0.5766233766233766,0.37401574803149606,0.48148148148148145,0.20952380952380953,0.517799352750809,0.5167958656330749,0.007323324789454412,0.41904761904761906,0.49818181818181817,0.47863247863247865,0.5521327014218009,0.009045226130653268,0.640506329113924,0.28134696112429275,0.814815,0.5179063360881543,0.07432874918140145,0.00421130402659771,0.004136614340263046,0.23810748264335302,0.6383442265795207,0.002962009014810045,0.40253164556962023,0.625,0.27547169811320754,0.6659090909090909,0.11945296776535022,0.7057471264367816,0.04926666470718693,0.027758360021458883,0.519163763066202,0.4792626728110599,0.03287692850230189,0.5925925925925926,0.18947368421052632,0.1272857349138214,0.0029752066115702478,0.19379848837209301,1.0
0.6179039301310044,0.19099435203896575,0.008508451347647328,0.4553191489361702,0.1269742198100407,0.024989007767844056,0.6987012987012987,0.4566929133858268,0.3333333333333333,0.11033333333333332,0.28802588996763756,0.8501291989664083,0.0027462467960454044,0.4523809523809524,0.8072727272727273,0.7293447293447294,0.8412322274881516,0.0021775544388609714,0.6430379746835443,0.18123745208979739,0.7037038888888889,0.5426997245179064,0.05014067767833322,0.016401920945696345,0.010023334747560458,0.3388188908888317,0.5490196078431373,0.01081777205408886,0.2911392405063291,0.708333125,0.44528301886792454,0.7840909090909091,0.07753472565904516,0.7839080459770115,0.03049039543191832,0.03513620427118388,0.3519163763066202,0.4423963133640553,0.012351593283876505,0.7508417508417509,0.15087721052631578,0.05538928051037688,0.03256198347107438,0.3178294186046512,1.0
0.5480349344978166,0.2905850044043733,0.023469620831429873,0.3617021276595745,0.15994572591587516,0.04140407445405247,0.38441558441558443,0.32677165354330706,0.40476190476190477,0.16128571428571428,0.5436893203883495,0.6511627906976745,0.006957158549981691,0.3142857142857143,0.3563636363636364,0.37037037037037035,0.7985781990521327,0.05025125628140704,0.7721518987341772,0.1116535864208797,0.7777777777777778,0.39118457300275483,0.01744524485192462,0.030070188400443298,0.015591854051760713,0.1935373275049284,0.6862745098039216,0.0248551191242756,0.4607594936708861,0.583333125,0.4716981132075472,0.5681818181818182,0.07479626513576826,0.6735632183908046,0.018899182095342942,0.014790911406261011,0.3205574912891986,0.31797235023041476,0.002409772420223087,0.43434343434343436,0.21754384210526317,0.025216923299071922,0.07801652892561983,0.24031011627906976,0.0
0.15065502183406113,0.11679361624954661,0.08970991320237551,0.7489361702127659,0.1410583446404342,0.06206947090722556,0.7662337662337663,0.5354330708661418,0.4656084656084656,0.30423809523809525,0.7411003236245954,0.10594315245478036,0.20633467594287805,0.6952380952380952,0.7709090909090909,0.8347578347578347,0.31990521327014215,0.13132328308207705,0.21012658227848102,0.23215915313013322,0.8518516666666667,0.6611570247933884,0.06956268645856073,0.05371259697081641,0.060988544760288504,0.44081597668638034,0.3572984749455338,0.10057952350289763,0.5974683544303797,0.75,0.7320754716981132,0.10681818181818181,0.23631594575868556,0.28735632183908044,0.043219888363095156,0.06345406662006407,0.578397212543554,0.6497695852534562,0.07729226280287207,0.8754208754208754,0.122807,0.0358103939405873,0.15520661157024793,0.13953488372093023,0.0
0.611353711790393,0.27136121042541067,0.032948835084513475,0.42127659574468085,0.09609226594301222,0.08976989594020225,0.4779220779220779,0.42913385826771655,0.41534391534391535,0.12566666666666668,0.6407766990291263,0.5917312661498708,0.013365067740754303,0.38095238095238093,0.31636363636363635,0.49572649572649574,0.7251184834123223,0.03299832495812395,0.7113924050632912,0.3260175214455192,0.7037038888888889,0.4214876033057851,0.08768706493002498,0.01152567417805689,0.014955451845566398,0.1313105339847433,0.6470588235294118,0.0038634900193174502,0.3291139240506329,0.708333125,0.4490566037735849,0.5454545454545454,0.04780758190636445,0.7908045977011494,0.017843735053400273,0.012749337538406518,0.5749128919860628,0.3317972350230415,0.0015877284372468852,0.5185185185185185,0.3894736842105263,0.04514367476601163,0.022479338842975205,0.27906976744186046,0.0
0.4126637554585153,0.2532255557282761,0.013248058474189126,0.7446808510638298,0.1464586160108548,0.02308368752748058,0.8285714285714286,0.7086614173228346,0.5238095238095238,0.13709523809523808,0.4368932038834951,0.42377260981912146,0.004393994873672647,0.6238095238095238,0.6618181818181819,0.7578347578347578,0.5639810426540285,0.007202680067001675,0.4911392405063291,0.06816937397335279,0.7037038888888889,0.5151515151515151,0.0446045259404788,0.019652752124122645,0.013841747984726349,0.18445187280363418,0.5315904139433552,0.00489375402446877,0.3569620253164557,0.708333125,0.32075471698113206,0.5477272727272727,0.062291728529479694,0.3448275862068966,0.08654665743929843,0.043820005527286925,0.156794425087108,0.576036866359447,0.019960129659121466,0.7205387205387206,0.277193,0.11774898594100737,0.0047933884297520655,0.2558139534883721,0.0
0.2314410480349345,0.1377791595419452,0.035804020100502515,0.5702127659574469,0.24396200814111263,0.04323611314670966,0.7428571428571429,0.5748031496062992,0.6164021164021164,0.14285714285714285,0.8317152103559871,0.4082687338501292,0.008787989747345295,0.5619047619047619,0.43272727272727274,0.6666666666666666,0.6090047393364929,0.01742043551088777,0.31645569620253167,0.1259810184340208,0.6666666666666666,0.5950413223140496,0.03053675810715759,0.02356852604359069,0.014372083156554943,0.18042341647381502,0.47276688453159044,0.002446877012234385,0.4962025316455696,0.666666875,0.6,0.4909090909090909,0.25104754363390414,0.5448275862068965,0.13421812750334672,0.1085583535187684,0.44947735191637633,0.4976958525345622,0.10369428659303427,0.6060606060606061,0.2666666842105263,0.05692513684873784,0.026611570247933886,0.23255813953488372,0.0
0.4890829694323144,0.4106948546556816,0.012220191868433074,0.10638297872340426,0.13812754409769334,0.010625824417411696,0.44155844155844154,0.2283464566929134,0.4021164021164021,0.13604761904761906,0.6181229773462783,0.7881136950904393,0.012998901501281582,0.06666666666666667,0.18545454545454546,0.2336182336182336,0.5687203791469194,0.001340033500837521,0.7822784810126582,0.10845957291476546,0.7407405555555556,0.2727272727272727,0.01122995949453055,0.017066863686738088,0.01824352991090369,0.3469615153852747,0.8366013071895425,0.00592401802962009,0.5443037974683544,0.708333125,0.5094339622641509,0.6136363636363636,0.08004223168035897,0.7425287356321839,0.02092189959091407,0.017142717799489542,0.34843205574912894,0.2073732718894009,0.008448293352957183,0.18518518518518517,0.14736842105263157,0.06442720434765487,0.01834710743801653,0.2713177906976744,0.0
0.4497816593886463,0.3433338514948961,0.023698035632709,0.4851063829787234,0.08388059701492537,0.06500073281547707,0.3974025974025974,0.42913385826771655,0.4417989417989418,0.13957142857142857,0.7346278317152104,0.5116279069767442,0.01867447821310875,0.4666666666666667,0.3236363636363636,0.43304843304843305,0.6232227488151659,0.014740368509212731,0.6759493670886076,0.1057218470523818,0.6296294444444445,0.465564738292011,0.028365956001843367,0.02504617657923901,0.0199406024607552,0.11922516499528585,0.5751633986928104,0.00463618802318094,0.4278481012658228,0.666666875,0.5245283018867924,0.5136363636363637,0.10708040516018345,0.5310344827586206,0.013450937744656631,0.04438221730907831,0.49825783972125437,0.3087557603686636,0.02629010986887553,0.3771043771043771,0.4035087894736842,0.06392181572349336,0.04198347107438016,0.22480616279069768,0.0
0.4432314410480349,0.12954039069381834,0.018672910004568295,0.774468085106383,0.08995929443690638,0.024915726220137772,0.7116883116883117,0.5669291338582677,0.671957671957672,0.156,0.7378640776699029,0.4728682170542636,0.010984987184181618,0.7666666666666667,0.5927272727272728,0.7891737891737892,0.5165876777251185,0.012730318257956449,0.379746835443038,0.11986676400803065,0.7037038888888889,0.6749311294765841,0.026164835431371124,0.022312523088289623,0.013947815019092067,0.24676437816062397,0.32679738562091504,0.004507405022537025,0.4506329113924051,0.791666875,0.720754716981132,0.5568181818181818,0.31520340492922894,0.3448275862068966,0.05026867139257553,0.13406515695869167,0.5505226480836237,0.543778801843318,0.14535766562052646,0.6767676767676768,0.23157894736842105,0.08277871854448077,0.009586776859504131,0.22480616279069768,0.0
0.4279475982532751,0.34799730555987357,0.07360666971219734,0.5234042553191489,0.12537313432835823,0.10735746738971126,0.4753246753246753,0.421259842519685,0.4444444444444444,0.19480952380952382,0.7475728155339806,0.5762273901808785,0.004210911753936287,0.3761904761904762,0.32,0.39886039886039887,0.47393364928909953,0.0899497487437186,0.5772151898734177,0.12661982113524364,0.6666666666666666,0.5344352617079889,0.0522508428533314,0.03295160694495752,0.027895630038184134,0.26887803205622696,0.5294117647058824,0.014037347070186735,0.39746835443037976,0.666666875,0.5660377358490566,0.3340909090909091,0.058579959747929664,0.33793103448275863,0.011425548231257798,0.018198050276635295,0.42857142857142855,0.3870967741935484,0.017981910201557778,0.3771043771043771,0.17894736842105263,0.10696517412935323,0.07801652892561983,0.17054267441860463,0.0
0.3406113537117904,0.3902792890823359,0.08548423937871173,0.723404255319149,0.1582089552238806,0.11776344716400411,0.5454545454545454,0.7834645669291339,0.5925925925925926,0.3741428571428571,0.6504854368932039,0.4625322997416021,0.2537532039545954,0.6523809523809524,0.6690909090909091,0.6410256410256411,0.5023696682464455,0.17520938023450586,0.6075949367088608,0.2561598831903632,0.814815,0.5977961432506887,0.1614761454316137,0.09220539342445512,0.18715528213831142,0.1793948744321591,0.4553376906318083,0.1056020605280103,0.25063291139240507,0.75,0.630188679245283,0.6272727272727273,0.12898808934639877,0.5885057471264368,0.07778243896443277,0.21850394767501727,0.6167247386759582,0.7649769585253456,0.048969184219976064,0.696969696969697,0.30175436842105263,0.24277688076766565,0.18066115702479338,0.1085270930232558,1.0
0.665938864628821,0.4851546712264884,0.4185130196436729,0.4723404255319149,0.5655088195386703,0.1619522204308955,0.5038961038961038,0.7125984251968503,0.7063492063492064,0.10316666666666667,0.6990291262135923,0.42118863049095606,0.046320029293299154,0.680952380952381,0.48363636363636364,0.5327635327635327,0.5165876777251185,0.39815745393634844,0.3493670886075949,0.1807811644460668,0.4814816666666667,0.6198347107438017,0.13329210022071844,0.09730328777244183,0.046934662706830714,0.529356304105597,0.39651416122004357,0.0986477784932389,0.3468354430379747,0.875,0.5509433962264151,0.5045454545454545,0.3580619617935267,0.5770114942528736,0.46016689423351825,0.2565216566687801,0.3310104529616725,0.815668202764977,0.14863054396606834,0.6397306397306397,0.11929826315789473,0.3704236075558881,0.22462809917355372,0.23255813953488372,0.0
0.42358078602620086,0.392455567645992,0.029065783462768387,0.41702127659574467,0.08830393487109905,0.19097171332258536,0.43896103896103894,0.4015748031496063,0.5185185185185185,0.15664285714285714,0.6925566343042071,0.5684754521963824,0.1190040278286342,0.3904761904761905,0.24727272727272728,0.452991452991453,0.6540284360189573,0.06817420435510887,0.660759493670886,0.2843584595729147,0.6944444444444444,0.4297520661157025,0.03264085958912416,0.03479867011451792,0.03425965210012728,0.2097368646610097,0.6579520697167756,0.041339343206696716,0.5215189873417722,0.71875,0.5433962264150943,0.48863636363636365,0.039113794582467255,0.639080459770115,0.013557818457764749,0.018240046819371518,0.3588850174216028,0.33640552995391704,0.017171138124322676,0.39057239057239057,0.24736842105263157,0.14521718583861695,0.20776859504132233,0.22093023255813954,0.0
0.2903930131004367,0.3448883361832219,0.013019643672910005,0.6638297872340425,0.39492537313432835,0.009160193463285945,0.5558441558441558,0.531496062992126,0.5317460317460317,0.13823809523809524,0.5954692556634305,0.4315245478036176,0.0045770779934090075,0.49523809523809526,0.5709090909090909,0.6809116809116809,0.3222748815165877,0.017587939698492466,0.28354430379746837,0.16184522723124656,0.6666666666666666,0.7134986225895317,0.06684615198040215,0.007979312892500924,0.007053457785320323,0.29176309248307186,0.33769063180827885,0.001674179008370895,0.5063291139240507,0.666666875,0.5245283018867924,0.5522727272727272,0.08965983701210861,0.45057471264367815,0.20264850407081916,0.05347379144787824,0.6585365853658537,0.4147465437788018,0.016678394816211577,0.7037037037037037,0.16491226315789473,0.07237558907310414,0.0029752066115702478,0.24031011627906976,0.0
0.4039301310043668,0.15182133789315508,0.02112836911831887,0.7276595744680852,0.2408955223880597,0.031071376227465922,0.8285714285714286,0.468503937007874,0.5740740740740741,0.12926190476190477,0.6699029126213593,0.40568475452196384,0.007323324789454412,0.7428571428571429,0.5745454545454546,0.6410256410256411,0.6113744075829384,0.01289782244556114,0.42278481012658226,0.02413761635334915,0.7037038888888889,0.5702479338842975,0.008683208421256883,0.034133727373476176,0.01712982605006364,0.1648238621753664,0.3747276688453159,0.014681262073406311,0.4708860759493671,0.625,0.6037735849056604,0.3931818181818182,0.08358903296050679,0.5908045977011495,0.11399095254763539,0.04408959623710978,0.3205574912891986,0.5990783410138248,0.025530866503599765,0.7003367003367004,0.2736842105263158,0.038101051470877806,0.010413223140495868,0.2713177906976744,0.0
0.6244541484716157,0.18073475309601533,0.03220648698035632,0.3446808510638298,0.07299864314789686,0.08515315843470614,0.5766233766233766,0.3661417322834646,0.5026455026455027,0.13888095238095238,0.6796116504854369,0.5322997416020672,0.032039545953863054,0.28095238095238095,0.26545454545454544,0.41595441595441596,0.46445497630331756,0.03517587939698493,0.610126582278481,0.26752144551925533,0.7777777777777778,0.38292011019283745,0.13896771689829976,0.10838566678980421,0.04539669070852779,0.20467986628953458,0.6623093681917211,0.06194462330972311,0.40253164556962023,0.666666875,0.49056603773584906,0.48409090909090907,0.05684780098320631,0.6574712643678161,0.016710799494454226,0.01453757742265863,0.5400696864111498,0.17511520737327188,0.011841942117153748,0.32323232323232326,0.23508773684210527,0.016769713438086614,0.07851239669421488,0.27906976744186046,1.0
0.5414847161572053,0.2952484584693507,0.017188213796253994,0.4765957446808511,0.06681139755766621,0.00630221310274073,0.6753246753246753,0.5748031496062992,0.5502645502645502,0.23809523809523808,0.7508090614886731,0.5116279069767442,0.023068473086781397,0.4523809523809524,0.5236363636363637,0.6239316239316239,0.5829383886255924,0.009045226130653268,0.6379746835443038,0.19501733893046175,0.8888888888888888,0.418732782369146,0.10792767226951905,0.028444772811230146,0.018932965634280867,0.12959629724865004,0.5969498910675382,0.005537669027688345,0.21772151898734177,0.541666875,0.3622641509433962,0.6295454545454545,0.22160084463360719,0.5080459770114942,0.01112895425238277,0.11639815973859187,0.397212543554007,0.5253456221198156,0.15127863667910335,0.4713804713804714,0.30175436842105263,0.08649365310649917,0.004297520661157025,0.18604651162790697,1.0
0.5829694323144105,0.1957614384164983,0.006909547738693467,0.6893617021276596,0.2851289009497965,0.010405979774292834,0.5818181818181818,0.6338582677165354,0.4708994708994709,0.14592857142857144,0.4110032362459547,0.6046511627906976,0.009337239106554375,0.7,0.5745454545454546,0.6552706552706553,0.6540284360189573,0.0023450586264656616,0.46329113924050636,0.21203686804161342,0.7037038888888889,0.5289256198347108,0.06869557835504136,0.014850387883265608,0.011296139159949087,0.17142367360932545,0.4749455337690632,0.0025756600128783004,0.23544303797468355,0.75,0.32075471698113206,0.6909090909090909,0.03797551882279191,0.6666666666666666,0.14494895109940173,0.02162821950915525,0.4843205574912892,0.5852534562211982,0.005448356153574884,0.6868686868686869,0.3157894736842105,0.03461583901075099,0.0018181818181818184,0.24031011627906976,0.0
